"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"DDahyuk","Liiv SANDBOX Youth","Top",44,"32%","60%",87,126,163,2,"50.0%","17.4%","18.4%","14%",-190,-100,-6.4,8,"23.9%",462,"22.0%","18.9%",246,"21.6%",0,0.42,0.2,0.12
"DDoiV","OKSavingsBank BRION Challengers","Jungle",6,"50%","33%",11,12,40,4.3,"68.9%","14.9%","16.7%","67%",166,176,2.7,5.5,"13.4%",242,"12.1%","13.4%",206,"17.8%",1,0.55,0.44,0.54
"deokdam","DRX Challengers","ADC",23,"70%","61%",121,35,136,7.3,"73.2%","34.5%","15.2%","26%",113,-51,2.5,9.9,"31.7%",679,"29.0%","31.1%",338,"26.8%",1,0.46,0.12,0.29
"Diable","Liiv SANDBOX Youth","ADC",44,"32%","29%",182,111,175,3.2,"71.4%","36.4%","16.3%","39%",0,-57,1.1,10.6,"35.9%",680,"32.8%","36.0%",332,"29.5%",0,0.61,0.14,0.43
"DnDn","Nongshim Esports Academy","Top",2,"100%","100%",5,1,5,10,"43.5%","21.7%","12.5%","0%",-36,-62,-4.5,9.4,"24.5%",489,"20.6%","15.4%",288,"21.2%",0,0.57,0.28,0.15
"Duro","Hanwha Life Esports Challengers","Support",44,"61%","61%",26,93,396,4.5,"71.2%","4.4%","21.6%","41%",17,-26,-1,1,"2.3%",128,"6.1%","5.7%",113,"9.4%",0,1.68,0.49,0.39
"Effort","OKSavingsBank BRION Challengers","Support",2,"100%","50%",0,3,27,9,"90.0%","0.0%","42.9%","0%",88,-184,0,0.4,"1.4%",133,"5.4%","3.4%",122,"9.9%",0,1.08,0.35,0.28
"Enosh","OKSavingsBank BRION Challengers","ADC",42,"40%","55%",165,94,190,3.8,"72.3%","33.6%","19.1%","14%",19,25,0.6,9.8,"33.1%",555,"27.0%","29.3%",309,"27.4%",2,0.53,0.17,0.38
"Feisty","KT Rolster Challengers","Middle",43,"60%","40%",146,88,242,4.4,"71.2%","26.8%","18.5%","21%",34,51,4.6,9.2,"26.8%",620,"29.1%","29.4%",289,"24.5%",0,0.35,0.21,0.27
"Forest","T1 Esports Academy","Jungle",42,"31%","69%",108,181,221,1.8,"66.7%","21.9%","26.7%","36%",88,13,2.4,6.3,"17.6%",360,"17.3%","18.9%",229,"19.8%",0,0.48,0.32,0.54
"Frim","OKSavingsBank BRION Challengers","Top",20,"45%","45%",31,51,102,2.6,"54.7%","12.8%","24.5%","10%",-126,-179,-3.5,7.7,"21.5%",411,"19.8%","16.5%",223,"19.5%",0,0.34,0.22,0.17
"Frog","DRX Challengers","Top",46,"63%","54%",87,89,245,3.7,"54.0%","14.1%","17.0%","11%",-6,-32,-0.5,8,"22.1%",433,"19.7%","17.4%",247,"20.4%",0,0.4,0.19,0.14
"Grizzly","Hanwha Life Esports Challengers","Jungle",11,"91%","36%",43,20,90,6.7,"73.5%","23.8%","25.0%","18%",155,248,6.7,6,"16.8%",335,"15.2%","16.9%",242,"19.0%",2,0.44,0.32,0.29
"Guti","Liiv SANDBOX Youth","Middle",44,"32%","50%",124,143,236,2.5,"72.0%","24.8%","20.9%","9%",-42,-35,-2,8.3,"24.0%",533,"26.2%","26.7%",254,"23.0%",0,0.31,0.13,0.23
"Guwon","Hanwha Life Esports Challengers","Jungle",33,"52%","45%",53,71,255,4.3,"74.8%","12.9%","20.3%","55%",-73,-84,-0.4,5.2,"12.6%",276,"13.7%","14.6%",192,"16.5%",8,0.3,0.23,0.39
"HamBak","KT Rolster Challengers","Jungle",43,"60%","47%",94,113,300,3.5,"72.3%","17.2%","23.8%","35%",-36,-115,-2.7,5.3,"13.1%",273,"12.6%","13.1%",199,"16.8%",7,0.44,0.4,0.44
"HH","Nongshim Esports Academy","Support",43,"63%","37%",17,111,334,3.2,"66.0%","3.2%","22.3%","16%",-157,-216,-4.2,1.1,"2.2%",151,"6.6%","5.7%",106,"8.6%",0,1.62,0.41,0.34
"Hype","KT Rolster Challengers","ADC",43,"60%","56%",184,88,218,4.6,"73.8%","33.8%","18.5%","14%",6,-5,0.6,10.1,"34.1%",625,"29.5%","33.1%",331,"27.9%",0,0.57,0.2,0.43
"IlllIma","Kwangdong Freecs Challengers","Top",39,"31%","62%",93,123,121,1.7,"50.4%","21.9%","20.4%","15%",1,62,-0.4,8.3,"26.7%",531,"25.2%","23.5%",257,"23.4%",0,0.28,0.11,0.17
"Ivory","OKSavingsBank BRION Challengers","Middle",31,"39%","55%",100,77,150,3.2,"69.6%","27.9%","19.8%","26%",-63,64,-1.6,9,"27.5%",562,"28.4%","28.4%",280,"24.6%",0,0.36,0.17,0.26
"Jiwoo","Nongshim Esports Academy","ADC",8,"50%","25%",34,21,35,3.3,"76.7%","37.8%","19.6%","13%",-152,-5,7.1,9.9,"35.1%",700,"30.2%","33.9%",329,"29.1%",0,0.4,0.15,0.34
"Kangin","OKSavingsBank BRION Challengers","Top",22,"36%","41%",45,60,100,2.4,"58.5%","18.1%","21.2%","14%",-55,-23,-1.7,8.2,"25.1%",472,"23.9%","20.0%",245,"22.1%",0,0.32,0.15,0.16
"Karis","OKSavingsBank BRION Challengers","Middle",11,"45%","55%",46,15,46,6.1,"69.7%","34.8%","14.7%","18%",93,-27,1,9.4,"30.1%",605,"26.7%","29.0%",300,"27.1%",0,0.47,0.25,0.26
"Kellin","Dplus KIA Challengers","Support",5,"40%","40%",3,17,46,2.9,"83.1%","5.1%","21.3%","20%",106,-240,-3,0.9,"1.7%",127,"6.3%","4.9%",99,"8.8%",0,1.82,0.55,0.26
"Lancer","Kwangdong Freecs Challengers","Top",4,"25%","0%",4,14,12,1.1,"53.3%","13.3%","35.9%","0%",178,135,4.3,7.9,"22.0%",496,"23.3%","19.4%",232,"20.8%",0,0.33,0.2,0.17
"Loki","Hanwha Life Esports Challengers","Middle",3,"67%","67%",9,7,28,5.3,"71.2%","17.3%","25.0%","33%",162,97,1,8,"20.8%",509,"23.2%","21.1%",254,"20.0%",1,0.24,0.17,0.28
"Lospa","Gen.G Global Academy","Support",45,"42%","53%",22,109,398,3.9,"76.5%","4.0%","19.8%","13%",-66,59,3.4,1.1,"2.1%",126,"6.1%","5.4%",103,"8.8%",0,1.85,0.56,0.32
"Lucid","Dplus KIA Challengers","Jungle",44,"75%","45%",137,81,309,5.5,"72.6%","22.3%","18.8%","32%",155,220,6,6.3,"15.8%",332,"14.8%","15.9%",242,"18.6%",10,0.48,0.39,0.33
"Lure","Hanwha Life Esports Challengers","ADC",44,"61%","50%",207,62,226,7,"73.0%","34.9%","14.4%","39%",47,-65,-1,10.5,"35.8%",633,"30.0%","33.8%",343,"28.5%",0,0.43,0.11,0.35
