"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Kehvo","Riddle Esports","ADC",4,"25%","0%",14,15,25,2.6,"67.2%","24.1%","20.5%","0%",50,301,1.8,9,"29.0%",598,"26.0%","26.9%",282,"24.8%",0,0.38,0.12,0.19
"Kerberos","Dusty","Top",10,"60%","50%",33,27,39,2.7,"57.1%","26.2%","22.0%","30%",-333,-303,-14.4,7.6,"25.2%",498,"23.0%","21.9%",259,"22.5%",0,0.43,0.15,0.23
"kibah","Astralis Talent","Support",7,"43%","29%",6,34,60,1.9,"60.0%","5.5%","27.4%","43%",61,110,5.7,1,"2.7%",148,"6.6%","5.4%",93,"8.3%",0,1.66,0.41,0.42
"Kryze","JD|XL","Top",8,"25%","63%",29,22,28,2.6,"68.7%","34.9%","19.0%","13%",100,108,6,7.7,"24.5%",593,"30.7%","28.7%",248,"24.0%",0,0.35,0.1,0.12
"Lyncas","Dusty","Jungle",10,"60%","50%",24,22,68,4.2,"73.0%","19.0%","17.9%","20%",261,387,8.2,6.1,"18.0%",419,"19.9%","21.0%",222,"19.1%",0,0.33,0.24,0.31
"Mrozku","JD|XL","Middle",8,"25%","50%",18,22,28,2.1,"55.4%","21.7%","19.0%","13%",-215,-247,-9.8,8,"26.2%",398,"21.7%","21.9%",237,"23.3%",0,0.3,0.1,0.13
"Nash","Riddle Esports","Support",4,"25%","75%",0,15,38,2.5,"65.5%","0.0%","20.5%","0%",-173,-331,-3.5,1,"2.4%",107,"5.3%","4.6%",91,"8.0%",0,1.77,0.26,0.42
"odi11","Bifrost","ADC",4,"25%","50%",20,9,13,3.7,"76.7%","46.5%","15.8%","0%",-288,-414,-21,8,"27.9%",628,"33.0%","36.1%",290,"27.9%",0,0.41,0.11,0.21
"Sencux","Astralis Talent","Middle",7,"43%","43%",36,17,41,4.5,"70.0%","32.7%","13.7%","71%",286,155,3.4,8.2,"25.6%",586,"25.8%","25.9%",278,"25.6%",0,0.39,0.17,0.23
"Shikari","Bifrost","Top",4,"25%","50%",10,8,17,3.4,"62.8%","23.3%","14.0%","25%",-118,62,-13.8,7.6,"25.2%",337,"18.6%","16.8%",227,"22.9%",0,0.46,0.19,0.28
"Stefan","Riddle Esports","Jungle",4,"25%","50%",7,12,29,3,"62.1%","12.1%","16.4%","25%",-58,144,7,5.2,"14.8%",309,"14.9%","14.6%",179,"16.4%",0,0.31,0.21,0.37
"Stend","Dusty","Support",10,"60%","10%",6,26,80,3.3,"68.3%","4.8%","21.1%","20%",83,36,-4.8,1,"2.3%",152,"7.1%","6.6%",100,"8.7%",0,1.56,0.42,0.36
"Taxer","Astralis Talent","Jungle",7,"43%","57%",22,20,53,3.8,"68.2%","20.0%","16.1%","71%",179,-176,-7.9,4.5,"13.5%",373,"16.6%","16.0%",184,"17.0%",1,0.33,0.33,0.37
"Tempt","X7 Esports","Middle",15,"73%","53%",70,34,119,5.6,"76.8%","28.5%","19.5%","33%",279,26,5.9,8.8,"25.0%",703,"27.6%","27.7%",287,"23.3%",0,0.53,0.2,0.2
"Venzer","JD|XL","ADC",8,"25%","25%",17,32,49,2.1,"79.5%","20.5%","27.6%","25%",-375,-364,-8.1,9.2,"33.2%",463,"24.4%","27.2%",269,"26.6%",0,0.37,0.15,0.33
"Viking","X7 Esports","Jungle",15,"73%","47%",43,45,139,4,"74.0%","17.5%","25.9%","27%",-157,-157,0.4,5,"12.7%",319,"12.5%","12.6%",196,"16.1%",1,0.31,0.24,0.28
"Vladi","Riddle Esports","Middle",4,"25%","25%",18,14,20,2.7,"65.5%","31.0%","19.2%","0%",-548,-262,-8,8,"23.5%",533,"24.1%","24.0%",259,"23.1%",0,0.47,0.15,0.17
