"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"StormFury","Hertha BSC eSport","Top",3,"67%","33%",11,10,16,2.7,"42.2%","17.2%","27.0%","0%",-197,-483,-9,7.1,"24.4%",465,"18.5%","17.7%",255,"19.4%",0,0.37,0.12,0.14
"Striker","KIT SC SmartWe","Jungle",8,"50%","33%",21,35,46,1.9,"62.6%","19.6%","28.7%","38%",246,150,11,6.8,"19.6%",456,"21.5%","20.1%",246,"21.4%",0,0.14,0.07,0.18
"Sven","Eintracht Frankfurt","Top",8,"38%","60%",36,34,31,2,"48.6%","26.1%","21.0%","0%",214,209,6.8,7.8,"24.4%",661,"24.8%","22.0%",285,"24.2%",0,0.21,0.07,0.17
"Taewang","EPIC-DUDES","Support",9,"44%","33%",8,39,92,2.6,"68.5%","5.5%","23.4%","33%",-42,17,2.9,1.2,"2.9%",159,"6.8%","5.8%",104,"9.1%",0,1.24,0.29,0.29
"Taewang","unknown team","Support",1,"100%",,0,8,25,3.1,"65.8%","0.0%","30.8%","0%",134,191,0,0.9,"2.9%",269,"7.8%","7.1%",124,"9.1%",0,1.38,0.46,0.24
"TakeSet","FC Schalke 04 Esports","ADC",11,"73%","33%",81,24,66,6.1,"64.2%","35.4%","12.1%","18%",457,315,14.1,10.5,"34.7%",762,"27.9%","31.2%",387,"28.6%",0,0.39,0.1,0.4
"Tayto","All for One Gaming","Top",6,"33%","17%",14,28,39,1.9,"49.5%","13.1%","23.3%","0%",47,207,4.7,7.3,"23.0%",510,"20.9%","19.5%",228,"20.4%",0,0.36,0.18,0.06
"TeaZing","Black Lion","Support",7,"29%","0%",13,41,72,2.1,"72.0%","11.0%","25.3%","29%",74,-123,-4,1.1,"3.8%",368,"13.6%","12.5%",125,"10.9%",0,1.11,0.15,0.31
"Techoteco","unknown team","Jungle",6,"50%","67%",18,33,47,2,"76.5%","21.2%","26.2%","33%",-255,-159,-2.8,5.2,"14.7%",280,"12.5%","12.8%",213,"18.1%",0,0.19,0.11,0.28
"Tensor",,"Support",9,"44%","29%",6,37,105,3,"64.2%","3.5%","24.0%","56%",-97,-201,-0.1,1.1,"2.8%",199,"8.0%","7.4%",110,"9.1%",0,1.42,0.42,0.2
"Tiara","mYinsanity","Support",9,"56%","67%",11,35,90,2.9,"67.8%","7.4%","22.4%","33%",-36,-34,0,1.1,"2.6%",164,"7.7%","6.9%",122,"10.1%",0,1.47,0.38,0.26
"tibor",,"Middle",9,"44%","29%",58,33,49,3.2,"61.8%","33.5%","21.4%","44%",230,-63,0.2,8.6,"28.1%",663,"26.6%","27.4%",323,"26.2%",0,0.36,0.13,0.19
"TLamp","Kaufland Hangry Knights","ADC",14,"64%","69%",74,29,74,5.1,"65.8%","32.9%","15.3%","21%",-10,10,-7.4,8.5,"31.6%",614,"25.8%","26.9%",310,"26.8%",0,0.48,0.17,0.27
"Tockimo","unknown team","Support",3,"0%","0%",3,22,13,0.7,"51.6%","9.7%","24.2%","33%",-107,-415,-3.7,1.2,"6.6%",197,"10.0%","9.2%",89,"9.9%",0,0.87,0.23,0.16
"Tolkin","No Need Orga","Top",7,"57%","67%",26,29,28,1.9,"45.0%","21.7%","20.7%","14%",129,399,9.7,8.5,"24.4%",698,"26.5%","26.4%",297,"22.9%",0,0.36,0.16,0.16
"Torbulent","WeSports","Support",8,"38%","71%",4,34,76,2.4,"66.1%","3.3%","26.8%","25%",-70,62,0.5,0.9,"2.9%",186,"8.8%","8.6%",99,"8.8%",0,0.91,0.24,0.21
"Tsuneo","RNL ROAR","ADC",5,"60%","40%",13,11,22,3.2,"60.3%","22.4%","16.9%","20%",-313,-416,-8.4,8,"27.7%",406,"18.6%","19.7%",254,"22.5%",0,0.36,0.13,0.15
"unexpected","Austrian Force willhaben","Middle",3,"33%","33%",18,10,25,4.3,"84.3%","35.3%","20.4%","0%",-395,-89,-13.7,7.2,"21.2%",764,"32.5%","35.5%",258,"22.8%",0,0.29,0.15,0.24
"UniqueCORN","WeSports","Middle",8,"38%","29%",43,24,41,3.5,"69.4%","35.5%","18.9%","13%",-1,38,4.1,7.1,"21.8%",623,"28.6%","28.3%",249,"22.3%",0,0.25,0.05,0.09
"Varry","All for One Gaming","ADC",5,"20%","40%",15,18,46,3.4,"70.9%","17.4%","16.5%","20%",-430,-46,-8.8,8.1,"31.5%",552,"22.9%","23.4%",251,"22.5%",0,0.38,0.13,0.17
"Vaunted","Eintracht Frankfurt","Support",8,"38%","40%",7,42,85,2.2,"66.7%","5.1%","25.9%","50%",-30,-20,0.3,0.8,"1.7%",221,"8.8%","7.7%",94,"8.1%",0,1.43,0.34,0.23
"Ventair","Berlin International Gaming","Top",19,"63%","53%",49,57,92,2.5,"42.0%","14.6%","19.9%","32%",-267,-66,-8.2,8.2,"25.6%",495,"21.8%","19.0%",260,"21.3%",0,0.3,0.17,0.12
"Visdom","GamerLegion","Support",13,"62%","45%",35,28,178,7.6,"78.6%","12.9%","15.5%","23%",242,136,-8.5,1,"3.7%",339,"11.9%","11.1%",152,"11.6%",0,1.2,0.27,0.22
"Warszi","RNL ROAR","Middle",11,"73%","75%",54,24,67,5,"68.4%","30.5%","17.0%","27%",190,3,5.8,9.2,"31.8%",718,"29.4%","31.2%",324,"27.4%",0,0.42,0.21,0.19
"Wildenbruch","unknown team","Support",6,"50%","33%",10,30,39,1.6,"57.6%","11.8%","23.8%","17%",580,553,28.2,3.3,"8.7%",326,"14.7%","14.9%",158,"13.0%",0,0.82,0.25,0.16
"Winsome","Unicorns of Love Sexy Edition","Support",3,"67%","33%",0,7,19,2.7,"46.3%","0.0%","17.9%","33%",-78,-65,3.7,0.8,"1.8%",196,"8.8%","8.5%",93,"7.5%",0,1.8,0.45,0.27
"Xagog","EPIC-DUDES","Jungle",9,"44%","50%",23,36,74,2.7,"66.4%","15.8%","21.6%","22%",-442,-325,-7.3,4.9,"14.6%",404,"16.1%","16.5%",191,"16.9%",0,0.41,0.25,0.44
"Xoura","All for One Gaming","Middle",6,"33%","67%",33,16,38,4.4,"66.4%","30.8%","13.3%","33%",186,203,3.5,7.5,"20.7%",640,"25.4%","25.0%",276,"23.9%",0,0.41,0.08,0.14
"Youca","unknown team","Top",3,"0%","0%",3,18,8,0.6,"35.5%","9.7%","19.8%","67%",-814,-496,-18,5.8,"16.2%",471,"24.7%","21.3%",168,"18.7%",0,0.47,0.26,0.12
"ZaZee","Berlin International Gaming","Middle",19,"63%","35%",76,54,130,3.8,"61.3%","22.6%","18.9%","32%",-17,-192,-6.5,8.2,"23.7%",522,"22.9%","23.3%",273,"22.3%",0,0.33,0.13,0.17
