"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Danny","Evil Geniuses","ADC",12,"75%","50%",49,18,68,6.5,"65.7%","27.5%","15.5%","8%",57,4,1.7,9.7,"32.5%",545,"28.0%","31.8%",323,"26.2%",0,0.42,0.16,0.37
"Darshan","Cloud9","Top",10,"50%","50%",23,21,44,3.2,"53.6%","18.4%","18.8%","20%",350,316,6.7,7.8,"22.2%",381,"21.5%","17.8%",241,"21.3%",0,0.31,0.12,0.1
"Destiny","Immortals","Support",4,"0%","50%",2,12,17,1.6,"51.4%","5.4%","18.8%","0%",-282,-205,7.8,1,"2.1%",142,"10.6%","14.1%",72,"7.7%",0,1.77,0.53,0.31
"eXyu","Dignitas","Jungle",2,"50%","0%",5,6,13,3,"78.3%","21.7%","25.0%","0%",-109,-68,2.5,4.6,"10.9%",344,"22.4%","23.2%",172,"17.0%",0,0.46,0.34,0.31
"Eyla","Team Liquid","Support",10,"90%","60%",4,17,84,5.2,"60.7%","2.8%","21.3%","10%",-84,-60,2.5,1.1,"2.4%",106,"5.1%","3.7%",114,"9.0%",0,1.64,0.48,0.42
"FakeGod","Dignitas","Top",10,"40%","40%",18,35,44,1.8,"57.4%","16.7%","28.0%","20%",-151,57,-8.8,6.7,"20.7%",398,"21.9%","17.4%",198,"19.2%",0,0.39,0.19,0.17
"FBI","100 Thieves","ADC",6,"50%","33%",19,9,25,4.9,"57.9%","25.0%","15.3%","17%",-95,26,6.7,9.5,"30.0%",459,"24.7%","26.8%",297,"25.7%",0,0.45,0.18,0.28
"Fudge","Cloud9","Middle",10,"50%","60%",38,20,54,4.6,"73.6%","30.4%","17.9%","20%",-40,70,-4.5,9.1,"27.4%",539,"29.5%","32.5%",288,"25.4%",0,0.4,0.09,0.18
"Hans Sama","Team Liquid","ADC",11,"91%","55%",44,16,58,6.4,"63.8%","27.5%","19.5%","36%",108,157,5.9,9.9,"30.7%",571,"26.8%","29.0%",337,"26.4%",0,0.58,0.16,0.43
"huhi","100 Thieves","Support",6,"50%","33%",8,12,47,4.6,"72.4%","10.5%","20.3%","33%",3,119,-1,1.1,"2.7%",162,"8.5%","6.9%",113,"9.6%",0,1.58,0.49,0.41
"Hyper","TSM","Jungle",4,"25%","0%",10,12,11,1.8,"67.7%","32.3%","20.3%","50%",-224,-226,-9.5,4.9,"13.1%",167,"9.5%","10.6%",171,"16.5%",0,0.34,0.29,0.35
"Iconic","Golden Guardians","Jungle",6,"17%","33%",11,22,20,1.4,"59.6%","21.2%","23.4%","33%",-152,-48,-4,5.4,"15.2%",247,"14.5%","14.8%",174,"17.7%",1,0.35,0.23,0.28
"Impact","Evil Geniuses","Top",12,"75%","25%",37,34,62,2.9,"55.6%","20.8%","29.3%","33%",65,-15,2.3,7.5,"21.5%",462,"23.5%","19.7%",256,"20.8%",0,0.41,0.12,0.17
"Inspired","Evil Geniuses","Jungle",12,"75%","75%",34,18,81,6.4,"64.6%","19.1%","15.5%","33%",107,188,4.3,6.2,"17.0%",291,"15.5%","17.1%",232,"18.8%",1,0.33,0.22,0.26
