"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Bwipo","Team Liquid","Top",18,"78%","61%",54,45,98,3.4,"56.5%","20.1%","26.2%","17%",125,58,1.9,9.5,"28.5%",501,"25.8%","22.1%",309,"24.8%",0,0.47,0.22,0.2
"Chad","Immortals","Jungle",1,"0%","0%",0,6,5,0.8,"83.3%","0.0%","35.3%","0%",-1523,-1463,-30,4.1,"14.9%",220,"12.1%","10.5%",118,"14.0%",0,0.3,0.17,0.13
"Closer","100 Thieves","Jungle",18,"67%","56%",57,36,142,5.5,"70.6%","20.2%","18.3%","50%",-76,-71,-3.7,6.1,"15.1%",292,"14.6%","14.3%",213,"17.9%",4,0.38,0.25,0.32
"Contractz","Counter Logic Gaming","Jungle",17,"35%","41%",41,73,82,1.7,"67.2%","22.4%","29.2%","53%",-195,-88,-4.9,6.1,"15.1%",294,"15.8%","16.3%",188,"17.8%",1,0.4,0.32,0.34
"CoreJJ","Team Liquid","Support",11,"82%","27%",12,23,125,6,"76.5%","6.7%","21.9%","55%",131,63,1.3,1.2,"2.8%",140,"6.5%","5.5%",113,"9.0%",0,1.46,0.39,0.43
"Danny","Evil Geniuses","ADC",19,"53%","47%",93,36,67,4.4,"66.1%","38.4%","17.3%","21%",254,137,4.4,10.6,"34.7%",588,"32.5%","35.7%",338,"29.0%",0,0.4,0.14,0.41
"Destiny","Immortals","Support",17,"29%","53%",6,51,110,2.3,"65.5%","3.4%","21.5%","35%",-48,-16,1.4,1,"2.2%",118,"6.3%","5.5%",87,"8.1%",0,1.65,0.5,0.35
"Dhokla","Counter Logic Gaming","Top",1,"0%","100%",0,5,1,0.2,"16.7%","0.0%","25.0%","0%",-307,-241,10,7.9,"30.9%",347,"21.8%","13.8%",203,"21.8%",0,0.37,0.09,0.09
"Eyla","Team Liquid","Support",7,"71%","29%",6,18,53,3.3,"65.6%","6.7%","26.9%","71%",142,35,-1,1.1,"2.7%",140,"8.1%","8.1%",100,"8.3%",0,1.49,0.44,0.37
"FakeGod","Dignitas","Top",18,"44%","50%",34,40,63,2.4,"50.8%","17.8%","21.4%","11%",-102,134,-2.3,8.2,"24.3%",393,"23.5%","20.0%",245,"21.5%",0,0.43,0.16,0.19
"FBI","100 Thieves","ADC",18,"67%","44%",74,35,129,5.8,"72.0%","26.2%","17.8%","17%",94,-27,0.1,9,"28.9%",583,"28.5%","30.5%",309,"25.3%",1,0.49,0.17,0.3
"Fudge","Cloud9","Middle",18,"72%","56%",54,29,113,5.8,"68.4%","22.1%","14.6%","22%",-26,288,0.8,8.9,"23.3%",411,"21.1%","22.4%",274,"22.0%",0,0.39,0.04,0.21
"Hans Sama","Team Liquid","ADC",18,"78%","72%",71,34,116,5.5,"69.5%","26.4%","19.8%","44%",295,176,6.2,10,"30.5%",530,"27.2%","29.2%",322,"25.9%",0,0.46,0.17,0.4
"huhi","100 Thieves","Support",18,"67%","67%",19,50,173,3.8,"68.1%","6.7%","25.4%","22%",147,237,4.6,1.4,"3.2%",132,"6.7%","5.9%",111,"9.2%",0,1.73,0.55,0.38
"Huni","TSM","Top",18,"28%","39%",40,57,103,2.5,"68.1%","19.0%","19.4%","6%",-206,-454,-7.6,7.4,"23.1%",455,"25.3%","23.5%",252,"22.7%",0,0.49,0.17,0.18
