"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Huni","TSM","Top",13,"46%","38%",34,39,61,2.4,"61.3%","21.9%","22.5%","15%",69,-1,-0.5,8.2,"26.0%",475,"24.4%","23.7%",267,"23.9%",0,0.45,0.16,0.22
"Iconic","Golden Guardians","Jungle",3,"0%","33%",3,11,7,0.9,"71.4%","21.4%","26.2%","0%",181,75,4,5.8,"15.2%",328,"21.0%","22.7%",176,"19.0%",0,0.22,0.22,0.21
"IgNar","Evil Geniuses","Support",12,"42%","50%",6,32,80,2.7,"61.9%","4.3%","18.5%","17%",-38,137,2.1,1.2,"2.9%",116,"6.0%","5.1%",93,"8.4%",0,1.68,0.5,0.49
"Impact","Evil Geniuses","Top",12,"42%","75%",24,40,62,2.2,"61.9%","17.3%","23.1%","42%",176,75,-0.9,7,"21.4%",396,"21.1%","18.6%",223,"20.4%",0,0.46,0.16,0.22
"Insanity","Immortals","Middle",7,"57%","29%",20,20,34,2.7,"55.7%","20.6%","25.6%","57%",25,-15,-2,8,"24.5%",390,"20.5%","18.9%",264,"23.5%",0,0.52,0.14,0.25
"Jensen","Team Liquid","Middle",16,"56%","19%",54,40,84,3.5,"72.3%","28.3%","23.4%","38%",79,19,-1.6,8.6,"25.9%",470,"24.4%","23.5%",272,"23.8%",0,0.37,0.14,0.18
"Jiizuke","Evil Geniuses","Middle",12,"42%","75%",34,35,52,2.5,"61.9%","24.5%","20.2%","25%",259,94,4.8,8.9,"27.7%",530,"27.8%","28.0%",284,"25.8%",0,0.44,0.14,0.2
"Licorice","Golden Guardians","Top",3,"0%","33%",1,10,5,0.6,"42.9%","7.1%","23.8%","0%",47,150,2.3,7.8,"21.8%",267,"16.9%","16.0%",190,"20.4%",0,0.35,0.13,0.11
"Lost","TSM","ADC",13,"46%","46%",34,26,66,3.8,"64.5%","21.9%","15.0%","23%",180,194,3,8.5,"25.6%",512,"26.2%","26.9%",264,"23.9%",0,0.72,0.21,0.31
"Neo","Dignitas","ADC",7,"14%","43%",11,22,19,1.4,"55.6%","20.4%","19.0%","0%",-215,-175,-5,8.9,"31.1%",347,"24.8%","26.8%",253,"26.4%",0,0.46,0.25,0.36
"Perkz","Cloud9","Middle",19,"58%","37%",67,47,100,3.6,"69.0%","27.7%","23.5%","21%",-92,-50,1.6,9.2,"27.3%",468,"22.7%","22.6%",287,"24.7%",0,0.43,0.13,0.28
"PowerOfEvil","TSM","Middle",13,"46%","69%",45,29,71,4,"74.8%","29.0%","16.8%","31%",130,153,0.2,9.2,"29.6%",519,"27.3%","28.0%",285,"25.6%",0,0.4,0.13,0.24
"Raes","Immortals","ADC",7,"57%","71%",27,14,33,4.3,"61.9%","27.8%","17.9%","29%",103,47,1,9.7,"32.8%",604,"31.5%","36.0%",309,"27.1%",0,0.53,0.13,0.33
"Revenge","Immortals","Top",7,"57%","57%",20,16,39,3.7,"60.8%","20.6%","20.5%","43%",-204,-198,-5.7,7.8,"24.0%",445,"23.2%","20.0%",261,"22.5%",0,0.43,0.25,0.13
"Santorin","Team Liquid","Jungle",16,"56%","69%",34,34,104,4.1,"72.3%","17.8%","19.9%","56%",-23,-232,-6.3,5.7,"16.2%",295,"15.2%","14.9%",200,"17.8%",2,0.37,0.29,0.42
"Spica","TSM","Jungle",13,"46%","31%",33,33,82,3.5,"74.2%","21.3%","19.1%","38%",-154,101,0.9,5.6,"15.6%",279,"14.2%","14.0%",197,"17.5%",0,0.54,0.34,0.36
"Ssumday","100 Thieves","Top",17,"65%","47%",34,34,105,4.1,"57.2%","14.0%","18.2%","12%",-13,11,-1.5,7.9,"25.2%",398,"21.0%","19.5%",249,"21.8%",0,0.45,0.17,0.25
"Stixxay","Golden Guardians","ADC",3,"0%","67%",3,7,5,1.1,"57.1%","21.4%","16.7%","0%",-123,-223,-6.7,9.1,"29.2%",372,"23.5%","26.3%",228,"24.4%",0,0.36,0.12,0.29
"Svenskeren","Evil Geniuses","Jungle",2,"0%","50%",4,8,0,0.5,"57.1%","57.1%","26.7%","50%",108,24,-0.5,6,"16.3%",203,"13.2%","14.1%",181,"19.8%",0,0.3,0.29,0.39
"SwordArt","TSM","Support",13,"46%","69%",9,46,89,2.1,"63.2%","5.8%","26.6%","23%",-7,63,-0.8,1.3,"3.2%",149,"7.9%","7.4%",101,"9.0%",0,1.87,0.48,0.55
"Tactical","Team Liquid","ADC",16,"56%","56%",52,28,65,4.2,"61.3%","27.2%","16.4%","25%",-101,-7,-4.7,9,"29.0%",492,"26.2%","29.0%",281,"24.9%",0,0.5,0.19,0.24
"VULCAN","Cloud9","Support",19,"58%","37%",13,51,159,3.4,"71.1%","5.4%","25.5%","37%",-27,-109,-0.7,1.1,"2.3%",156,"7.7%","6.7%",94,"8.2%",0,1.83,0.59,0.37
"Xerxe","Immortals","Jungle",7,"57%","71%",27,16,37,4,"66.0%","27.8%","20.5%","57%",301,77,2.4,5.6,"15.2%",359,"18.3%","19.4%",210,"18.1%",1,0.34,0.36,0.29
"Yusui","Dignitas","Middle",7,"14%","43%",18,18,20,2.1,"70.4%","33.3%","15.5%","14%",-406,-56,0.1,8.5,"26.3%",312,"21.8%","22.5%",244,"25.0%",0,0.48,0.19,0.22
"Zven","Cloud9","ADC",19,"58%","42%",69,30,100,5.6,"69.8%","28.5%","15.0%","21%",22,110,5.8,9.1,"26.9%",668,"32.2%","34.1%",284,"24.9%",1,0.72,0.15,0.34
