"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Philip","FlyQuest Academy","Top",16,"63%","44%",48,57,105,2.7,"55.4%","17.4%","24.4%","25%",-183,-133,-4.8,7,"21.8%",487,"22.1%","21.5%",235,"20.6%",0,0.41,0.16,0.11
"Plux","No Team","Support",5,"20%","80%",4,26,37,1.6,"57.7%","5.6%","20.6%","20%",-472,33,3.2,1.4,"3.9%",192,"8.9%","7.7%",106,"9.3%",0,1.07,0.29,0.35
"Pockus","Wildcard Aces","Support",2,"0%","50%",2,8,11,1.6,"54.2%","8.3%","15.7%","0%",259,183,6.5,1.1,"2.2%",173,"8.9%","6.7%",101,"9.9%",0,1,0.28,0.27
"Pretty","Immortals Academy","Middle",17,"53%","47%",59,57,126,3.2,"67.3%","21.5%","18.9%","24%",158,289,6.4,8.5,"26.6%",547,"26.3%","26.5%",270,"23.1%",0,0.39,0.15,0.19
"Prismal","CLG Academy","ADC",10,"50%","90%",35,20,49,4.2,"56.4%","23.5%","14.4%","10%",-85,-109,-0.5,9.2,"31.5%",552,"25.9%","27.7%",299,"25.0%",0,0.48,0.2,0.23
"Rapid","Wildcard Aces","Jungle",2,"0%","50%",8,15,12,1.3,"83.3%","33.3%","29.4%","0%",-29,-311,-14.5,4.3,"9.6%",311,"15.4%","14.3%",202,"19.5%",0,0.33,0.34,0.31
"RoseThorn","CLG Academy","Jungle",10,"50%","30%",26,31,79,3.4,"70.5%","17.4%","22.3%","30%",-27,15,5.9,5.7,"14.9%",326,"15.5%","15.7%",218,"18.0%",2,0.31,0.22,0.26
"rovex","Taco Gaming","Support",7,"29%","57%",5,24,65,2.9,"63.1%","4.5%","17.3%","14%",-172,134,-5.9,0.5,"1.8%",137,"6.6%","5.0%",101,"9.2%",0,0.96,0.23,0.2
"ry0ma","Golden Guardians Academy","Middle",14,"50%","29%",51,36,77,3.6,"64.3%","25.6%","19.7%","7%",-124,-162,-2.1,9.3,"28.9%",548,"27.3%","27.2%",299,"25.8%",0,0.43,0.17,0.18
"s0ul","Immortals Area of Effect","Top",8,"38%","25%",20,25,37,2.3,"47.1%","16.5%","15.7%","38%",-287,-285,-13.9,7.2,"25.1%",389,"19.9%","17.7%",238,"22.1%",0,0.28,0.11,0.07
"SCOOOOPED","No Team","ADC",5,"20%","20%",25,28,23,1.7,"67.6%","35.2%","22.2%","20%",-373,-331,-2.6,8.2,"30.1%",577,"26.8%","27.6%",300,"26.5%",0,0.3,0.03,0.3
"Shady","Maryville University","Support",3,"33%","67%",0,11,31,2.8,"64.6%","0.0%","21.2%","33%",147,464,4,1,"2.7%",116,"6.2%","5.7%",87,"8.1%",0,1.82,0.54,0.29
"shochi","Immortals Area of Effect","Middle",8,"38%","50%",18,36,51,1.9,"57.0%","14.9%","22.6%","0%",-467,-328,-17.3,7.3,"24.3%",526,"25.5%","25.5%",231,"20.6%",0,0.37,0.09,0.25
"Sketch","Evil Geniuses Prodigies","ADC",7,"29%","86%",36,20,43,4,"66.9%","30.5%","13.8%","14%",-174,18,-10.7,8.5,"29.5%",579,"25.0%","26.2%",305,"25.1%",0,0.47,0.08,0.18
"SkyTec","Evil Geniuses Academy","Support",7,"43%","57%",7,21,54,2.9,"59.8%","6.9%","20.4%","29%",109,-89,3.9,1.2,"3.1%",153,"9.2%","8.7%",96,"8.6%",0,1.26,0.41,0.39
"Sniper","100 Thieves Next","Top",6,"33%","33%",13,20,16,1.5,"41.4%","18.6%","24.1%","0%",327,235,4,8.5,"29.6%",453,"23.1%","20.4%",270,"24.7%",0,0.32,0.07,0.12
"Sohnar","Wildcard Gaming","ADC",2,"0%","0%",1,3,4,1.7,"41.7%","8.3%","10.0%","0%",-1217,-102,-27,7.9,"26.9%",213,"18.7%","22.4%",209,"22.6%",1,0.34,0.09,0.27
"Soligo","Evil Geniuses Academy","Middle",7,"43%","43%",21,17,39,3.5,"58.8%","20.6%","16.5%","14%",-26,-85,3.1,8,"21.9%",500,"28.8%","30.8%",251,"22.4%",0,0.41,0.15,0.15
"Spawn","Dignitas Academy","ADC",9,"56%","22%",37,12,61,8.2,"70.5%","26.6%","11.2%","33%",135,-217,-2.7,8.7,"30.4%",564,"27.7%","31.1%",296,"25.5%",0,0.39,0.15,0.22
"Spirax","FlyQuest Academy","Middle",16,"63%","63%",62,35,94,4.5,"56.5%","22.5%","15.0%","0%",-162,-115,-4.2,8.2,"25.7%",546,"24.5%","23.3%",263,"22.6%",1,0.44,0.16,0.18
"Srtty","Evil Geniuses Academy","Top",7,"43%","86%",29,31,15,1.4,"43.1%","28.4%","30.1%","43%",431,43,12.1,8.5,"28.5%",396,"20.9%","19.7%",279,"24.6%",0,0.3,0.03,0.16
"Strompest","Wildcard Gaming","Middle",2,"0%","0%",5,6,4,1.5,"75.0%","41.7%","20.0%","50%",-156,-348,-10,8.9,"29.1%",399,"33.9%","34.3%",254,"27.3%",0,0.45,0.16,0.1
"Sword","100 Thieves Next","Support",6,"33%","33%",3,15,42,3,"64.3%","4.3%","18.1%","33%",-117,-135,-0.7,1.3,"2.7%",134,"7.0%","6.6%",98,"9.0%",0,1.61,0.37,0.33
"Toasty","Wildcard Aces","Middle",2,"0%","0%",3,9,8,1.2,"45.8%","12.5%","17.6%","0%",-27,-355,-7,7.1,"25.6%",488,"24.6%","26.7%",190,"18.4%",0,0.34,0.08,0.07
"Tomio","Evil Geniuses Academy","Jungle",7,"43%","57%",23,14,52,5.4,"73.5%","22.5%","13.6%","57%",45,-31,0.7,5.3,"14.4%",257,"14.5%","14.3%",208,"18.6%",0,0.36,0.24,0.34
