"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"TheShy","Weibo Gaming","Top",9,"56%","33%",20,36,41,1.7,"47.7%","15.6%","28.6%",,,,,6.8,,517,"23.6%",,208,"17.9%",,0.29,0.16,0.2
"Tian","Top Esports","Jungle",13,"38%","54%",26,38,105,3.4,"76.6%","15.2%","18.6%",,,,,6.1,,349,"14.9%",,217,"19.1%",,0.67,0.45,0.45
"Uzi","EDward Gaming","ADC",14,"57%","57%",65,38,83,3.9,"78.7%","34.6%","24.1%",,,,,10.1,,595,"26.4%",,333,"28.1%",,0.48,0.18,0.41
"Wayward","Top Esports","Top",13,"38%","46%",19,43,80,2.3,"57.9%","11.1%","21.1%",,,,,7.5,,410,"18.3%",,224,"20.3%",,0.51,0.21,0.15
"Wei","Royal Never Give Up","Jungle",4,"25%","50%",7,9,21,3.1,"68.3%","17.1%","16.7%",,,,,5.2,,422,"20.1%",,204,"17.5%",,0.62,0.39,0.35
"Weiwei","Weibo Gaming","Jungle",9,"56%","44%",25,22,74,4.5,"77.3%","19.5%","17.5%",,,,,5.5,,371,"16.6%",,223,"18.7%",,0.39,0.34,0.32
"Xiaohu","Weibo Gaming","Middle",9,"56%","56%",34,27,49,3.1,"64.8%","26.6%","21.4%",,,,,8.7,,602,"28.2%",,297,"25.1%",,0.35,0.2,0.37
"XUN","Bilibili Gaming","Jungle",11,"36%","36%",26,31,92,3.8,"79.7%","17.6%","17.9%",,,,,5.5,,371,"15.6%",,214,"18.2%",,0.4,0.3,0.32
"Yagao","Bilibili Gaming","Middle",11,"36%","45%",38,31,77,3.7,"77.7%","25.7%","17.9%",,,,,8.5,,673,"27.8%",,272,"22.8%",,0.36,0.14,0.28
"Zhuo","Ninjas in Pyjamas","Support",8,"50%","63%",4,19,64,3.6,"71.6%","4.2%","18.3%",,,,,1.4,,125,"7.0%",,106,"9.5%",,1.67,0.45,0.47
"Zika","LNG Esports","Top",23,"57%","43%",60,38,110,4.5,"55.0%","19.4%","15.6%",,,,,8.2,,466,"21.0%",,257,"21.9%",,0.42,0.22,0.25
