"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"JackeyLove","Top Esports","ADC",9,"56%","56%",45,17,54,5.8,"81.8%","37.2%","16.7%",,,,,10,,870,"38.0%",,339,"28.6%",,0.37,0.12,0.54
"JieJie","EDward Gaming","Jungle",12,"42%","50%",31,40,93,3.1,"77.0%","19.3%","19.8%",,,,,5.4,,342,"14.8%",,211,"18.9%",,0.42,0.33,0.49
"Kanavi","JD Gaming","Jungle",12,"75%","50%",48,29,87,4.7,"69.9%","24.9%","21.5%",,,,,6.1,,419,"18.6%",,250,"19.7%",,0.31,0.24,0.42
"Karsa","Weibo Gaming","Jungle",3,"0%","67%",5,12,12,1.4,"77.3%","22.7%","20.7%",,,,,5.4,,296,"18.7%",,175,"18.5%",,0.54,0.46,0.44
"knight","JD Gaming","Middle",12,"75%","25%",51,31,85,4.4,"70.5%","26.4%","23.0%",,,,,8.3,,620,"27.6%",,299,"23.7%",,0.34,0.18,0.29
"Leave","EDward Gaming","ADC",12,"42%","42%",44,44,68,2.5,"69.6%","27.3%","21.8%",,,,,9.5,,709,"30.6%",,299,"26.8%",,0.32,0.1,0.33
"Light","Weibo Gaming","ADC",3,"0%","100%",5,7,12,2.4,"77.3%","22.7%","12.1%",,,,,9.3,,396,"24.3%",,268,"27.8%",,0.38,0.09,0.32
"LP","LNG Esports","ADC",4,"25%","75%",13,10,20,3.3,"80.5%","31.7%","15.6%",,,,,10,,745,"30.9%",,306,"28.5%",,0.39,0.12,0.46
"Mark","Top Esports","Support",9,"56%","56%",3,21,97,4.8,"82.6%","2.5%","20.6%",,,,,0.8,,131,"5.6%",,108,"9.1%",,1.58,0.44,0.3
"Meiko","EDward Gaming","Support",12,"42%","50%",9,51,122,2.6,"81.4%","5.6%","25.2%",,,,,0.9,,161,"7.3%",,105,"9.3%",,1.62,0.45,0.38
"Ming","Royal Never Give Up","Support",8,"50%","88%",3,23,54,2.5,"64.0%","3.4%","23.5%",,,,,1.3,,98,"5.8%",,106,"9.1%",,1.87,0.56,0.46
"MISSING","JD Gaming","Support",12,"75%","33%",9,31,140,4.8,"77.2%","4.7%","23.0%",,,,,1,,146,"6.5%",,121,"9.5%",,1.79,0.55,0.35
"ON","Bilibili Gaming","Support",26,"58%","58%",23,67,249,4.1,"69.2%","5.9%","21.5%",,,,,1.2,,138,"6.7%",,124,"10.0%",,1.86,0.61,0.46
"ppgod","Oh My God","Support",18,"50%","33%",11,50,172,3.7,"75.3%","4.5%","20.7%",,,,,1,,123,"6.1%",,105,"9.1%",,1.73,0.46,0.28
"Rookie","Top Esports","Middle",9,"56%","33%",31,17,50,4.8,"66.9%","25.6%","16.7%",,,,,8.3,,550,"23.4%",,262,"22.2%",,0.29,0.19,0.25
"Ruler","JD Gaming","ADC",12,"75%","58%",59,16,74,8.3,"68.9%","30.6%","11.9%",,,,,10.5,,630,"28.5%",,360,"28.3%",,0.49,0.23,0.44
"Scout","LNG Esports","Middle",4,"25%","50%",12,10,18,3,"73.2%","29.3%","15.6%",,,,,8.6,,676,"31.7%",,272,"25.2%",,0.4,0.15,0.26
"shanji","Oh My God","Top",18,"50%","28%",51,54,113,3,"67.5%","21.0%","22.3%",,,,,7.5,,440,"21.6%",,230,"20.0%",,0.34,0.17,0.17
"Shanks","Team WE","Middle",4,"25%","100%",8,16,13,1.3,"58.3%","22.2%","21.6%",,,,,8.8,,525,"28.3%",,260,"24.8%",,0.44,0.15,0.2
"Tarzan","LNG Esports","Jungle",4,"25%","25%",8,16,21,1.8,"70.7%","19.5%","25.0%",,,,,5,,266,"11.8%",,179,"16.8%",,0.48,0.45,0.38
"TheShy","Weibo Gaming","Top",3,"0%","0%",1,13,7,0.6,"36.4%","4.5%","22.4%",,,,,8,,372,"21.9%",,199,"20.8%",,0.32,0.11,0.14
"Tian","Top Esports","Jungle",9,"56%","33%",26,27,68,3.5,"77.7%","21.5%","26.5%",,,,,5.5,,312,"14.1%",,216,"18.2%",,0.44,0.4,0.43
"ucal","ThunderTalk Gaming","Middle",4,"25%","0%",11,9,18,3.2,"72.5%","27.5%","15.8%",,,,,9,,539,"30.8%",,280,"26.1%",,0.24,0.06,0.22
"Wayward","Top Esports","Top",9,"56%","89%",16,20,51,3.4,"55.4%","13.2%","19.6%",,,,,8.2,,441,"18.9%",,257,"22.0%",,0.4,0.21,0.14
"Wei","Royal Never Give Up","Jungle",8,"50%","38%",16,20,40,2.8,"62.9%","18.0%","20.4%",,,,,5.4,,251,"13.8%",,199,"17.2%",,0.47,0.34,0.46
"Xiaohu","Weibo Gaming","Middle",3,"0%","0%",10,10,7,1.7,"77.3%","45.5%","17.2%",,,,,7.6,,468,"27.3%",,236,"24.6%",,0.45,0.16,0.33
"XUN","Bilibili Gaming","Jungle",26,"58%","46%",83,77,195,3.6,"70.7%","21.1%","24.8%",,,,,5.8,,347,"16.5%",,235,"18.9%",,0.4,0.33,0.31
"Yagao","Bilibili Gaming","Middle",26,"58%","73%",75,55,191,4.8,"67.7%","19.1%","17.7%",,,,,7.7,,485,"23.5%",,265,"21.2%",,0.29,0.12,0.23
"yaoyao","ThunderTalk Gaming","Support",4,"25%","25%",2,16,18,1.3,"50.0%","5.0%","28.1%",,,,,1.2,,79,"4.6%",,90,"8.5%",,1.95,0.55,0.45
"Zika","LNG Esports","Top",4,"25%","75%",6,13,20,2,"63.4%","14.6%","20.3%",,,,,7.9,,421,"19.5%",,222,"20.4%",,0.39,0.18,0.16
