"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Eika","Aegis","Middle",18,"61%","50%",77,39,116,4.9,"72.6%","28.9%","20.2%","11%",-105,-91,-4.3,8.8,"27.7%",565,"27.0%","27.0%",287,"24.6%",0,0.33,0.14,0.22
"Erdote","Team BDS Academy","Support",18,"50%","44%",12,44,168,4.1,"82.2%","5.5%","18.0%","22%",10,22,-2.4,0.9,"3.4%",240,"10.2%","8.6%",112,"10.3%",0,1.23,0.4,0.42
"Hantera","Aegis","Support",18,"61%","50%",20,43,193,5,"80.1%","7.5%","22.3%","28%",38,-46,-1.6,0.9,"2.6%",179,"9.1%","8.1%",114,"9.7%",0,0.99,0.38,0.39
"Howling","BK ROG Esports","Top",18,"44%","44%",42,46,87,2.8,"52.7%","17.1%","18.7%","6%",127,302,5.6,7.9,"23.9%",452,"18.8%","16.5%",248,"22.0%",0,0.22,0.14,0.15
"Innaxe","Vitality.Bee","ADC",18,"50%","44%",90,55,85,3.2,"76.1%","39.1%","23.0%","50%",182,-35,2.6,8.3,"27.7%",567,"27.4%","28.4%",298,"26.9%",0,0.31,0.13,0.35
"Jactroll","Vitality.Bee","Support",18,"50%","50%",7,56,171,3.2,"77.4%","3.0%","23.4%","50%",-24,49,2.7,0.9,"2.2%",165,"8.2%","7.2%",98,"8.8%",0,1.15,0.27,0.34
"Jeskla","LDLC OL","ADC",18,"67%","61%",75,32,99,5.4,"71.3%","30.7%","16.2%","28%",301,362,12.5,9.2,"29.2%",581,"26.7%","27.5%",311,"26.3%",0,0.36,0.16,0.26
"Jezu","Team GO","ADC",18,"61%","44%",98,31,108,6.6,"77.4%","36.8%","15.7%","50%",177,89,2.4,9.5,"32.9%",608,"26.5%","28.5%",326,"28.3%",0,0.31,0.16,0.3
"kamilius","Team GO","Support",18,"61%","33%",9,48,206,4.5,"80.8%","3.4%","24.4%","56%",4,39,0.3,1,"3.1%",175,"7.7%","7.4%",104,"9.1%",0,1.07,0.3,0.52
"Kaori","Karmine Corp","ADC",18,"39%","61%",58,41,92,3.7,"71.8%","27.8%","15.4%","17%",-267,-160,-2.7,9.1,"32.5%",585,"26.1%","29.1%",279,"25.9%",0,0.28,0.13,0.24
"Kio","IZI Dream","Top",18,"17%","33%",36,47,71,2.3,"56.6%","19.0%","16.8%","28%",-38,-124,-4,7.8,"25.4%",443,"22.6%","19.8%",235,"23.1%",0,0.32,0.19,0.15
"Kryze","LDLC OL","Top",18,"67%","39%",36,35,96,3.8,"54.1%","14.8%","17.8%","0%",-93,-96,-1.5,8.5,"27.0%",494,"22.5%","20.8%",274,"23.2%",0,0.27,0.1,0.14
"Lot","Aegis","Top",18,"61%","39%",40,33,102,4.3,"53.4%","15.0%","17.1%","22%",121,58,3.2,8,"23.9%",456,"22.9%","21.3%",251,"22.0%",1,0.19,0.13,0.17
"Lyncas","Team GO","Jungle",18,"61%","61%",45,42,146,4.5,"71.8%","16.9%","21.3%","56%",194,68,-1.6,5.1,"14.8%",381,"16.9%","17.6%",201,"17.6%",2,0.29,0.22,0.3
"MAXI","Team BDS Academy","Jungle",18,"50%","67%",54,55,107,2.9,"73.5%","24.7%","22.5%","22%",-293,-76,2.9,5.4,"16.2%",401,"16.9%","19.0%",202,"18.6%",1,0.3,0.33,0.39
"Melonik","Solary","Top",18,"56%","61%",43,44,77,2.7,"59.4%","21.3%","21.0%","6%",31,161,3.6,8.8,"26.9%",616,"31.2%","27.7%",282,"25.0%",0,0.3,0.13,0.18
"Milica","IZI Dream","Middle",18,"17%","44%",53,46,74,2.8,"67.2%","28.0%","16.5%","17%",91,4,2.6,8.6,"27.7%",572,"29.2%","30.4%",258,"25.8%",0,0.27,0.13,0.21
"Patkica","Vitality.Bee","Top",18,"50%","61%",37,28,91,4.6,"55.7%","16.1%","11.7%","6%",-174,-116,-5.4,7.5,"23.2%",378,"19.4%","17.0%",230,"21.2%",0,0.28,0.13,0.17
"Peco","GameWard","ADC",18,"56%","50%",58,33,95,4.6,"68.0%","25.8%","14.4%","17%",-191,-202,-6.3,8.4,"27.6%",556,"26.6%","29.2%",275,"24.6%",0,0.32,0.15,0.22
"Peng","Solary","Middle",18,"56%","33%",50,43,82,3.1,"65.3%","24.8%","20.5%","6%",-124,46,-4.8,8.1,"23.5%",498,"25.6%","25.7%",249,"21.9%",0,0.31,0.17,0.21
"Pridestalkr","BK ROG Esports","Jungle",18,"44%","33%",40,43,131,4,"69.8%","16.3%","17.5%","11%",87,171,6.5,5.5,"15.3%",455,"18.0%","19.9%",206,"18.3%",1,0.23,0.21,0.26
"Ragner","Team GO","Top",18,"61%","50%",38,38,107,3.8,"54.5%","14.3%","19.3%","17%",65,-27,-1.2,8.1,"25.4%",436,"20.0%","18.0%",252,"22.1%",0,0.34,0.15,0.18
"Raxxo","GameWard","Support",18,"56%","50%",9,56,151,2.9,"71.1%","4.0%","24.5%","28%",-27,-174,2.6,1,"2.9%",177,"8.4%","7.7%",99,"9.0%",0,0.92,0.39,0.36
"Reeker","Team BDS Academy","Middle",18,"50%","78%",61,41,104,4,"75.3%","27.9%","16.8%","6%",-153,30,-1.3,8.5,"26.4%",601,"25.4%","25.9%",272,"25.0%",0,0.26,0.21,0.25
"Saken","Karmine Corp","Middle",18,"39%","56%",56,57,86,2.5,"67.9%","26.8%","21.3%","17%",-5,-117,-0.7,8.3,"26.1%",605,"27.9%","29.3%",257,"24.5%",0,0.36,0.16,0.25
"Shiganari","Aegis","ADC",18,"61%","44%",75,38,97,4.5,"64.7%","28.2%","19.7%","22%",-70,-39,-3.7,9,"30.5%",540,"25.7%","27.4%",300,"25.6%",0,0.33,0.16,0.26
"Shlatan","Solary","Jungle",18,"56%","67%",35,61,87,2,"60.4%","17.3%","29.0%","28%",99,83,1.7,5.4,"14.7%",234,"12.0%","12.5%",183,"16.4%",2,0.32,0.34,0.31
"Skeanz","Karmine Corp","Jungle",18,"39%","33%",46,56,101,2.6,"70.3%","22.0%","21.0%","33%",-49,-141,-3.3,4.8,"13.9%",337,"15.6%","16.6%",183,"17.4%",1,0.26,0.28,0.33
"SkewMond","Aegis","Jungle",18,"61%","61%",54,40,145,5,"74.8%","20.3%","20.7%","28%",56,2,0.7,5.4,"15.2%",326,"15.3%","16.3%",210,"18.1%",1,0.24,0.22,0.36
"Steeelback","Solary","Support",18,"56%","67%",9,30,135,4.8,"71.3%","4.5%","14.3%","22%",124,51,0.4,0.9,"2.4%",142,"7.0%","6.3%",99,"8.7%",0,1.17,0.39,0.33
"TakeSet","Solary","ADC",18,"56%","33%",65,32,76,4.4,"69.8%","32.2%","15.2%","22%",156,31,1.8,9.9,"32.5%",497,"24.2%","27.8%",321,"28.0%",1,0.25,0.11,0.36
"toucouille","Team GO","Middle",18,"61%","39%",76,38,108,4.8,"69.2%","28.6%","19.3%","28%",240,219,5.8,8.1,"23.7%",643,"29.0%","28.5%",267,"22.9%",0,0.31,0.19,0.19
"Trigger","BK ROG Esports","ADC",18,"44%","50%",83,46,106,4.1,"77.1%","33.9%","18.7%","6%",-160,-51,-1.7,9,"31.4%",721,"28.0%","29.8%",303,"26.5%",1,0.31,0.15,0.43
"Twiizt","IZI Dream","Jungle",1,"0%","0%",0,6,2,0.3,"50.0%","0.0%","24.0%","0%",-729,-983,-19,4.3,"11.8%",254,"19.2%","21.6%",128,"15.1%",0,0.33,0.41,0.3
"Twiizt","IZI Dream","Support",17,"18%","71%",12,62,111,2,"66.5%","6.5%","24.4%","24%",24,53,-0.4,1,"3.0%",173,"10.0%","9.2%",96,"9.7%",0,0.92,0.32,0.37
"twohoyrz","GameWard","Middle",18,"56%","44%",71,49,87,3.2,"70.2%","31.6%","21.4%","39%",40,12,1.3,8.3,"24.8%",583,"28.2%","28.1%",270,"24.2%",1,0.34,0.16,0.21
"Veignorem","BK ROG Esports","Support",18,"44%","61%",17,66,159,2.7,"71.8%","6.9%","26.8%","11%",-84,55,0.9,0.9,"3.0%",214,"9.1%","7.8%",109,"9.5%",0,1.17,0.4,0.4
"White","LDLC OL","Jungle",18,"67%","22%",33,54,132,3.1,"67.6%","13.5%","27.4%","33%",-502,-340,-8.9,4.7,"13.3%",320,"14.4%","15.6%",170,"14.5%",4,0.29,0.33,0.32
"whiteinn","Karmine Corp","Support",18,"39%","22%",13,62,153,2.7,"79.4%","6.2%","23.2%","22%",-94,27,-2.9,0.8,"2.3%",212,"9.4%","8.2%",98,"9.0%",0,0.92,0.28,0.3
"xMatty","Team BDS Academy","ADC",18,"50%","50%",54,52,102,3,"71.2%","24.7%","21.3%","22%",-47,-58,2.3,8.6,"29.8%",677,"28.5%","29.9%",274,"24.9%",0,0.27,0.11,0.27
"Zoelys","LDLC OL","Support",18,"67%","56%",21,45,176,4.4,"80.7%","8.6%","22.8%","39%",36,-62,0.6,1.1,"3.4%",280,"12.7%","11.4%",123,"10.6%",1,1,0.36,0.54
